%eval_id interface x1             x2             x3             x4             x5             x6             obj_fn         
236      NO_ID      0.9390159476   0.2162843285   0.4382668003   -0.4189054051  0.3100115595   0.2785091506   572.3890926    
237      NO_ID      0.5130317985   0.08844307026  -0.460466817   0.6118340333   -0.3671195079  0.6730684155   2178.131532    
238      NO_ID      0.4164491891   0.8023532483   -0.8205617951  -0.4200868361  -0.8086772108  0.5440019088   5711.487356    
239      NO_ID      0.7480297739   0.8217835059   -0.313869979   -0.5985930965  0.7050077277   0.6211712481   3658.440225    
240      NO_ID      0.678199831    0.1514065264   -0.9990835774  -0.6762988363  -0.2138913965  0.3904113106   4684.660202    
241      NO_ID      0.2184793821   0.3036486708   -0.1575233369  0.6828697973   0.2882268221   0.9143288771   3361.83127     
242      NO_ID      0.7499172116   -0.1159219089  -0.3343849322  0.867412455    -0.01002235718 0.4158379334   2856.250853    
243      NO_ID      0.7976875858   0.03785077885  0.5998148616   -0.3593122249  0.1192140047   0.8107980488   445.6920584    
244      NO_ID      0.9179430489   -0.7801484877  0.2904090888   0.8444351139   0.897830469    0.1630935488   7537.207313    
245      NO_ID      0.592558654    -0.0254720041  0.973649865    0.8501092984   -0.03707231447 0.7296695276   5354.997355    
246      NO_ID      0.3242231095   0.86059623     -0.8577828463  -0.4896549735  0.3463649006   0.5505151516   1609.47595     
247      NO_ID      0.7683750195   0.8775331901   -0.7566899805  0.3873740028   0.2120881871   0.2587736667   2492.685337    
248      NO_ID      0.4079408667   0.7294149211   0.2058718901   -0.01246313216 0.5932179649   0.9200360684   3062.237276    
249      NO_ID      0.4115654254   0.3321577424   0.5579692823   -0.8960925888  0.460090446    0.3691609782   372.6389733    
250      NO_ID      0.4100078351   0.4426638259   0.6529534824   0.713615792    -0.6829091266  0.1311092095   3246.469728    
251      NO_ID      0.2767204954   -0.06265119437 -0.2405155576  -0.3973354359  -0.9444237616  0.4443610105   2572.262119    
252      NO_ID      0.6509159924   0.2036758234   0.504961138    -0.9988457127  0.3854661783   0.3951217164   2402.708033    
253      NO_ID      0.4385931812   -0.5404405609  0.2926720495   -0.9170939356  -0.4053165052  0.7567254692   2141.09336     
254      NO_ID      0.4187175534   0.2502340561   0.1733183063   -0.6288806237  0.8885883209   0.6251942068   2539.933118    
255      NO_ID      0.5438215149   0.4782747071   0.7335731214   0.2271580387   -0.9419249037  0.1742016637   262.6762247    
256      NO_ID      0.1959730367   0.3919501885   -0.3940893676  0.1324334901   0.6584065507   0.7321418431   2887.002044    
257      NO_ID      0.3024813281   -0.1829312514  -0.8190443012  -0.5774941058  -0.7664895103  0.8824590577   5350.638885    
258      NO_ID      0.8268723295   0.7217935177   -0.966869443   0.8182277919   0.8635379751   0.7923721722   3929.694256    
259      NO_ID      0.6202064426   0.08530129182  -0.3084415447  0.894253603    0.7801686244   0.02696289758  5778.225229    
260      NO_ID      0.4683285998   0.6538427212   0.1859037398   0.7682015071   -0.3450999684  0.6156231355   2906.795907    
261      NO_ID      0.8380729959   -0.280296312   0.4344026083   -0.5920657118  0.9853599461   0.001009338082 3981.732026    
262      NO_ID      0.392559818    -0.3162134805  0.1796982485   0.3139005299   0.965697275    0.5571669544   5502.565169    
263      NO_ID      0.673443049    0.8167020443   0.6139140664   -0.4391291935  -0.7822029033  0.5299750577   3211.33952     
264      NO_ID      0.4306250636   0.4601599093   0.5036091647   -0.7280490945  0.3209321569   0.9945645412   298.4221472    
265      NO_ID      0.5764496994   -0.03139169093 -0.3170051745  -0.430120212   0.02841799548  0.3007591575   1767.348754    
266      NO_ID      0.9934280452   -0.4680994985  0.2665262547   -0.4508022258  0.3007494623   0.4058932967   2311.74359     
267      NO_ID      0.3640856147   0.9845046215   -0.08555806939 -0.5071103337  0.4459617777   0.6814245471   2053.087802    
268      NO_ID      0.374040954    -0.3563781935  -0.9120129602  -0.006463728844 -0.06860955318 0.9684919383   3557.995693    
269      NO_ID      0.7151736395   0.6046800704   -0.634665018   -0.7143035955  0.246407134    0.7196352802   4940.302465    
270      NO_ID      0.879768829    -0.6744060226  0.2132825474   -0.9270399355  0.6456605655   0.6076336222   2168.395915    
271      NO_ID      0.693745664    0.7026207104   0.66862368     0.4876891047   0.5325520083   0.4571457029   6029.657764    
272      NO_ID      0.1469915999   0.3929143145   0.6266650025   0.9123201136   0.5120975634   0.7044001745   7298.081189    
273      NO_ID      0.5982208817   0.8586514554   -0.739240365   0.3245549453   -0.199824374   0.09114651056  2317.420824    
274      NO_ID      0.4253837238   0.8495307308   -0.02150731019 0.7276451271   -0.8537928727  0.7239378272   2099.781971    
275      NO_ID      0.9811584136   0.115265741    -0.4964130951  0.722573699    -0.147131439   0.7007502164   2332.02192     
276      NO_ID      0.5896271779   0.6362584416   -0.6836391425  0.298312556    -0.554682991   0.8985459144   1082.803509    
277      NO_ID      0.5652745196   -0.9500199913  -0.6289434027  0.4706078473   -0.4786350518  0.7206647812   2547.679299    
278      NO_ID      0.9118845965   -0.4967270727  -0.6138171669  0.5537951501   0.2254234095   0.9070107749   2329.488634    
279      NO_ID      0.5221237712   0.263019907    0.8678020496   0.6963770135   0.8259961744   0.3749586968   9395.303011    
280      NO_ID      0.5880190056   -0.1620656426  -0.8617099487  0.7113319442   -0.3287746642  0.1887630641   2356.394503    
281      NO_ID      0.9978394857   0.7980945219   0.4226563174   0.3104305146   0.7969788961   0.1458931151   1270.197493    
282      NO_ID      0.7521653261   0.8109268091   -0.7657467473  0.9600169974   -0.3526832817  0.2643888967   2789.976175    
283      NO_ID      0.5365285836   0.8917921145   0.8760505871   0.4999346763   0.08324904563  0.4543804896   5037.266644    
284      NO_ID      0.6899272219   0.9319367035   -0.4333251989  0.2532941094   0.04935947796  0.03129330007  2200.199425    
285      NO_ID      0.4439974017   0.8541851359   0.4666978716   -0.6870452948  -0.3762643442  0.1371962807   2786.60048     
286      NO_ID      0.3442705944   -0.8542616172  0.3642213916   0.5911846966   -0.4020952753  0.6881942657   2684.408363    
287      NO_ID      0.1373458867   0.5478339994   -0.9912557743  0.4282279662   0.886522868    0.4977001475   3526.690028    
288      NO_ID      0.9102295781   0.6205963218   -0.8686872429  -0.8656889515  -0.05470359727 0.6387504023   12616.21902    
289      NO_ID      0.8712320354   -0.4430881565  0.5761077874   -0.3958573248  -0.5563939589  0.4501112351   426.4821964    
290      NO_ID      0.6394662674   0.4705814306   -0.6579049666  -0.4541609078  0.6484541341   0.1462177653   2124.350519    
291      NO_ID      0.2962113348   -0.6808860566  -0.60670458    0.3884633103   -0.2387005119  0.9792466988   2628.106953    
292      NO_ID      0.9696483601   0.1987421226   -0.3537146614  -0.774860593   0.6609413126   0.642856317    3326.18791     
293      NO_ID      0.7136076238   0.4381154163   0.4581953692   0.880863514    -0.03469822853 0.7971638544   4173.998898    
294      NO_ID      0.7387623264   -0.8781128105  0.6199466379   0.7540038974   0.8088186929   0.8790843191   6741.429226    
295      NO_ID      0.3564917466   -0.2743953547  -0.2972529586  -0.5677873973  0.4496455881   0.6991085477   1852.396352    
296      NO_ID      0.4544165811   -0.7550643063  0.08948913297  -0.563957111   -0.7284408152  0.4027149213   2182.887743    
297      NO_ID      0.6182613111   -0.9520108608  0.1471531148   0.6780430417   0.3189315668   0.8043337298   3637.818001    
298      NO_ID      0.7910514133   -0.5934815903  0.3531229225   0.01203033132  0.8536629102   0.8153450151   4312.269249    
299      NO_ID      0.9255876643   -0.6280023433  -0.3256536852  0.824540214    0.3956116424   0.821747683    3072.825747    
300      NO_ID      0.6975505206   0.9915716428   -0.05437641061 -0.796406218   -0.6424546096  0.4698644652   10164.79031    
301      NO_ID      0.3623843951   -0.6219706912  -0.9819631543  0.2468683786   -0.3321358801  0.5312381323   2993.644275    
302      NO_ID      0.922001982    -0.8175769605  0.7770921927   -0.5682904053  -0.2903864314  0.7915586925   2306.013871    
303      NO_ID      0.8978232352   0.2578948006   -0.2447102203  -0.6485006935  0.5872757551   0.9610724164   2493.041947    
304      NO_ID      0.134478952    0.04471711011  0.3250542526   -0.5740251275  0.2332450632   0.8035646924   2130.618175    
305      NO_ID      0.5516947833   0.4067810419   0.9613786824   0.3967352204   -0.6532816439  0.4611609721   718.5849003    
306      NO_ID      0.4828408144   0.1732613645   -0.2595758527  -0.8559608667  0.9373288121   0.3721447276   732.8325692    
307      NO_ID      0.283901936    0.1005571991   -0.6467015913  -0.8064807778  0.1151777306   0.7883980698   2657.596897    
308      NO_ID      0.2526583409   -0.2318361288  0.5709564032   0.2127131944   0.6804021397   0.3287517646   5891.113653    
309      NO_ID      0.2003269641   -0.2156321828  -0.6696362122  0.5643973958   0.7788954777   0.9320720463   3178.501439    
310      NO_ID      0.7441451667   -0.6568062203  0.4038217935   -0.1752992345  -0.7543554623  0.1224818503   1943.704567    
311      NO_ID      0.2542586249   0.8447839821   0.27582113     -0.626981501   -0.02587041962 0.4365228357   683.4648429    
312      NO_ID      0.6086997015   -0.570412136   -0.3846206924  -0.7666404034  -0.6684684458  0.9413966634   3668.063276    
313      NO_ID      0.5175078919   -0.9056052851  0.3624068843   -0.09267466276 -0.6570826183  0.4330030141   2019.256887    
314      NO_ID      0.4697679442   -0.2546624379  0.2247577955   0.2875224651   -0.773426128   0.01186793414  1944.67713     
315      NO_ID      0.3786270413   0.4146811244   -0.7721357094  0.08527394517  -0.09465563216 0.6235534181   841.8409941    
316      NO_ID      0.9303423895   -0.07743158665 -0.2288081062  -0.03635684745 0.1346544302   0.1800052431   2018.399372    
317      NO_ID      0.9960222563   -0.8022772052  0.8414256692   0.9813376776   0.9070336313   0.2341543601   10485.63372    
318      NO_ID      0.2188444172   -0.7309941956  -0.9183904683  0.3466858577   0.9906780836   0.0899188158   3538.042199    
319      NO_ID      0.9601800668   -0.9891515193  0.4822739778   0.6273306213   0.7840936571   0.6662231123   6062.79129     
320      NO_ID      0.3142252714   -0.2477291602  -0.7338082382  0.2832560144   -0.6247125597  0.8181811534   3105.375774    
321      NO_ID      0.4462048993   0.7820029005   -0.8805031218  -0.5202401505  0.9996938989   0.03610412471  2437.13406     
322      NO_ID      0.5075961286   -0.7142135893  0.7496055433   -0.9673215108  0.01877037617  0.4727764656   2505.884011    
323      NO_ID      0.6547575225   0.2071873566   0.1142402565   -0.5807540066  0.06685764142  0.1343908628   511.0056917    
324      NO_ID      0.1816552533   -0.5092712908  -0.3024824394  -0.1987811206  -0.6048509286  0.5818843785   2189.332987    
325      NO_ID      0.5567772      -0.1174683068  -0.953644815   -0.03265235511 -0.4391884298  0.9246113481   1260.113135    
326      NO_ID      0.1190719805   -0.2912114917  -0.294830255   -0.7709357338  0.005980816934 0.2559822382   1843.415357    
327      NO_ID      0.3518701256   0.05984161814  0.9690320127   -0.6063055203  -0.9241926224  0.8251529565   2107.203943    
328      NO_ID      0.6132906529   -0.8491540817  -0.1623871949  0.0228943859   -0.5795285701  0.9967444056   2171.359429    
329      NO_ID      0.7306400181   0.2767190661   0.4525522241   0.5999710564   -0.138864571   0.05795438049  3894.194493    
330      NO_ID      0.5632806216   -0.6540985634  0.7153607298   -0.1234040643  -0.2813544922  0.6954651689   2492.604       
331      NO_ID      0.3860471686   0.4511561297   -0.4911561177  0.6307807893   -0.817402952   0.4466922077   2231.270559    
332      NO_ID      0.8911582593   -0.6624140046  -0.9738780093  0.7078047378   -0.7910108922  0.2603755787   2832.67167     
333      NO_ID      0.368348836    -0.2059187371  0.4850543553   0.8531800118   0.9957562125   0.05889168928  9826.704734    
334      NO_ID      0.7475075061   -0.3406354078  0.5855295836   0.5840431567   -0.618228352   0.584205183    2521.030085    
335      NO_ID      0.314039975    0.6718079691   0.8386002611   0.3195308558   0.8428328361   0.5248673929   7655.836532    
336      NO_ID      0.7323453774   -0.3046006189  -0.9398811205  0.5518228496   0.1415199202   0.4354462692   2459.921061    
337      NO_ID      0.4068975672   -0.6856097458  0.4286456513   0.5371283882   -0.7231287391  0.4485943179   2340.551477    
338      NO_ID      0.1242314674   -0.4307348474  -0.5283678722  0.217859591    0.2084104016   0.9714330804   2340.748771    
339      NO_ID      0.2798438664   0.7705872245   0.7691688961   0.1316262879   -0.1589488616  0.3537408546   3308.924384    
340      NO_ID      0.2332935236   0.2729577555   0.8810581059   -0.4774923097  0.3336157688   0.5958860581   3417.549222    
341      NO_ID      0.3956544867   -0.04363103328 0.9870789217   0.1914467639   0.1638415654   0.06537839774  5771.454988    
342      NO_ID      0.5245920083   0.1268183031   -0.1981309161  0.6153960803   0.8325812071   0.7364312875   4581.876994    
343      NO_ID      0.1731564556   -0.149353779   0.4162353197   0.7850641478   -0.5710008232  0.6193185239   2860.376196    
344      NO_ID      0.6768648933   -0.6252266299  -0.6747823293  0.03687989563  0.2969425864   0.3097674202   2042.580469    
345      NO_ID      0.2269472593   0.4948149728   -0.06358509185 -0.7474985242  -0.6099440307  0.9103927331   2821.692187    
346      NO_ID      0.9355996488   0.5384640304   0.05785855678  -0.1845140925  0.568038805    0.6901801091   1179.960328    
347      NO_ID      0.3411575868   0.2648634885   -0.1107920341  0.7902245611   0.2698141736   0.8741900953   3580.532606    
348      NO_ID      0.6302533233   0.9093755635   0.277244769    -0.2635662479  0.6363601567   0.464628853    2435.102774    
349      NO_ID      0.2306734588   -0.5770329288  0.8604039832   -0.9109971019  0.6221247916   0.696126505    3582.954245    
350      NO_ID      0.1627699166   0.2993855738   -0.8333719662  0.8772209447   0.04374945365  0.9591040021   3193.964587    
351      NO_ID      0.7160724814   0.9960438006   -0.1658820092  0.9911024003   0.4788399187   0.5413636846   5111.364121    
352      NO_ID      0.1590576626   -0.8327174256  0.8694005589   0.8885341993   -0.02152128438 0.1926056303   6424.324038    
353      NO_ID      0.5260282415   -0.9727856585  0.3819358053   -0.7884130955  -0.1927826284  0.8883036816   2119.153032    
354      NO_ID      0.9531512827   0.2708305865   -0.5492575933  0.2487055684   0.7000796826   0.4536834931   2868.414892    
355      NO_ID      0.121521358    -0.4151952211  0.7063741293   -0.8189276573  -0.9133551945  0.02452895301  2301.788377    
356      NO_ID      0.6024746246   -0.5322131108  -0.2180890176  0.7735910376   0.9457023276   0.0725870749   5983.566489    
357      NO_ID      0.3704061477   -0.3508966293  -0.2894323629  -0.07000167906 0.7241545308   0.7152869141   2638.206011    
358      NO_ID      0.6718268646   0.01580746883  0.3072861226   -0.5871158295  0.3583662892   0.7598706468   276.12876      
359      NO_ID      0.9536110367   -0.3142151974  -0.2859628391  -0.830053639   -0.8007128951  0.1583219882   4397.754139    
360      NO_ID      0.7652660352   -0.01538224683 -0.5684840726  0.8410306927   0.9802526556   0.6117886341   4672.878476    
361      NO_ID      0.248500401    -0.7492716376  -0.6483101305  -0.1118089671  -0.3588180558  0.8867276872   2977.453295    
362      NO_ID      0.9378515463   0.5872575948   -0.09679999548 -0.972630576   0.7656080677   0.6586495939   7242.407544    
363      NO_ID      0.9734700273   -0.3820562491  -0.07535986436 0.831117359    -0.9644900004  0.3212265326   1904.7157      
364      NO_ID      0.691487033    -0.8998030868  -0.7820720641  0.4354485116   -0.8483506101  0.9803591956   1308.103499    
365      NO_ID      0.433226726    -0.9472109004  0.5096327379   -0.9549805797  -0.6906893792  0.7982785533   2585.139402    
366      NO_ID      0.8024026063   0.1222164262   -0.5614566565  -0.07669287209 0.1546319825   0.4257139483   1950.695475    
367      NO_ID      0.8398376122   -0.8691144033  0.8206149061   0.5300042628   0.5838680408   0.9373455271   5687.411178    
368      NO_ID      0.8425984087   -0.6140277332  0.6392243778   -0.1259783151  0.3975873445   0.3304636129   4016.095011    
369      NO_ID      0.1953892263   0.4337931762   -0.8909013587  0.6348310209   -0.7781258043  0.2194323524   776.3505645    
370      NO_ID      0.9561919204   0.176520819    -0.02789629885 -0.5476712457  0.06145679734  0.4383913422   2358.276637    
371      NO_ID      0.6669185225   -0.4648868181  -0.4477523061  -0.8011546508  -0.647870395   0.9863676101   4041.590728    
372      NO_ID      0.1056352731   0.4085542457   -0.474206995   0.09350345377  -0.8685579526  0.7429055187   2655.730755    
373      NO_ID      0.6059431143   0.7143430015   0.1330493951   0.3506723042   -0.2480265013  0.1011313593   732.8885638    
374      NO_ID      0.6045630147   -0.8366949095  0.8993403487   0.1190587976   -0.385966866   0.6096833028   2973.13981     
375      NO_ID      0.3875516057   0.3795720363   0.007027681079 0.5086011935   0.457526876    0.7706939442   3803.253911    
376      NO_ID      0.5015110336   -0.07598349064 -0.5941115563  -0.7923349853  -0.7415859717  0.1666985907   3950.287936    
377      NO_ID      0.7776444975   0.2392195014   0.01113648695  -0.13251222    -0.3382798843  0.2970824931   1291.277379    
378      NO_ID      0.923397511    -0.3688871921  -0.9108457551  -0.9147455641  -0.4610730185  0.5009776329   6150.85805     
379      NO_ID      0.9913511789   0.9244783152   -0.4127925001  -0.9639606251  -0.4211458199  0.5103746921   22587.73862    
380      NO_ID      0.5837136606   0.9723038616   -0.790561613   -0.9787338162  0.5964531865   0.9486638348   8966.787538    
381      NO_ID      0.1075310539   -0.1045485076  -0.1520460485  -0.7869542683  -0.2520484324  0.9435514094   2148.610319    
382      NO_ID      0.6749366624   -0.8412902611  -0.5550028459  0.9746947105   -0.9704024314  0.5217927707   2538.104487    
383      NO_ID      0.326434036    0.07486679355  -0.263816236   -0.3686403227  -0.8923305098  0.3615779316   2456.282627    
384      NO_ID      0.9688986123   0.7176189537   0.9406644596   -0.2997473689  -0.04291753874 0.5543232733   2817.12732     
385      NO_ID      0.3483131764   0.9336074486   -0.2230230203  0.4952466066   -0.9968094218  0.3871023688   2079.650828    
386      NO_ID      0.4867419265   0.6824842413   -0.5470310751  -0.6616870439  0.8696594802   0.4309965815   2289.092049    
387      NO_ID      0.4226037749   0.2420787945   -0.9288221704  -0.2697503533  -0.7052356942  0.3661864233   3795.148669    
388      NO_ID      0.7351899211   0.7108426922   -0.1149925496  -0.6117993881  0.8008225741   0.8456432997   2747.863126    
389      NO_ID      0.3545380557   -0.5003144321  0.5327696096   0.2100810251   0.9144656713   0.7462629804   5880.150483    
390      NO_ID      0.5487163976   0.1161600283   -0.1882687214  -0.2315032904  -0.3108841484  0.3845985267   1767.713061    
391      NO_ID      0.6649118169   -0.1111453386  -0.4166832072  0.959140562    -0.9297826488  0.6697665165   2274.418186    
392      NO_ID      0.2609474      -0.7200857178  -0.3238337818  0.6545006676   -0.210436353   0.1563417259   2513.436212    
393      NO_ID      0.6006973585   -0.4838620625  0.4269614806   -0.6374986709  -0.3420297985  0.04759714493  467.0110334    
394      NO_ID      0.1702908783   0.8260421551   -0.1495015391  -0.7262345709  -0.3205929947  0.5910967402   2523.81239     
395      NO_ID      0.2331548445   -0.5365985906  0.0007903494677 -0.5119340823  0.7235382273   0.0559147987   2981.98495     
396      NO_ID      0.8947918398   -0.09746088615 -0.3788057322  -0.5895014866  0.4107500652   0.4200457905   1880.057271    
397      NO_ID      0.3422323658   0.6783199515   0.7603723328   0.2887701986   0.08873552147  0.1605218546   4673.136315    
398      NO_ID      0.7804183388   -0.1523439649  0.8444207145   -0.483022024   -0.4084049227  0.478798724    2173.13807     
399      NO_ID      0.8774566397   0.3998611354   0.9979828777   -0.5499814636  -0.9082178971  0.5278908062   3208.38276     
400      NO_ID      0.9068597411   -0.7023505492  0.9771672721   -0.1602747693  0.2565873829   0.9346247529   3683.522875    
401      NO_ID      0.104169476    0.7748205049   0.3577650339   0.1585163672   0.543586958    0.1129721699   4902.439755    
402      NO_ID      0.9041884727   -0.09349226411 -0.03507238704 -0.6681215262  0.9253670639   0.1092296103   357.5192565    
403      NO_ID      0.8604447664   -0.1274480892  -0.9692943393  0.44916726     0.1899240016   0.7697187318   2750.39545     
404      NO_ID      0.3897016693   0.7439535086   0.6803270643   -0.8208768194  -0.005644039558 0.4282659147   2308.13887     
405      NO_ID      0.7697251534   0.3077218576   -0.9507604625  0.9672711163   -0.9182222278  0.1545962529   2784.71574     
406      NO_ID      0.1768914165   -0.7454631533  -0.618964118   0.2382335437   0.9557876316   0.1519526972   3677.665965    
407      NO_ID      0.4000975517   0.04281260812  -0.7862597828  -0.08811590893 0.5606844109   0.09542084191  2266.03951     
408      NO_ID      0.6336171908   -0.5508058431  0.5816411355   0.5223612604   -0.5407794327  0.3991749425   2737.892173    
409      NO_ID      0.4993081575   0.01818070905  -0.8425990731  -0.1922915258  0.8388755966   0.08791149116  2402.879822    
410      NO_ID      0.8044599447   -0.9589795713  0.2017496879   0.7329174683   -0.2196801856  0.2401864748   3039.184984    
411      NO_ID      0.9787529472   0.6133315222   0.3503049437   -0.4404983033  -0.7965388724  0.9053252345   5289.616631    
412      NO_ID      0.358008571    -0.02326376797 0.3308643316   -0.6974295313  0.5236351877   0.8709431395   2226.770924    
413      NO_ID      0.595802736    0.9662508732   -0.3836871699  -0.4925873652  -0.2957633002  0.1061122283   4588.992325    
414      NO_ID      0.3047282871   -0.136386456   -0.4106140543  -0.08453586459 -0.7951732498  0.8914529433   2747.047111    
415      NO_ID      0.3271380725   0.1832298929   0.9499982139   -0.4730613149  0.1053198277   0.459382524    912.5858116    
416      NO_ID      0.1414482215   0.815748044    -0.2535120274  0.6169457269   -0.7123279047  0.7317648727   2214.169801    
417      NO_ID      0.8887507022   0.6273414086   0.1550559506   0.3068834663   -0.5217023837  0.03366932342  671.1933139    
418      NO_ID      0.1932988355   -0.6995208101  0.1641437412   -0.1071954535  0.3791445946   0.2064927619   3187.632981    
419      NO_ID      0.7444001931   -0.1732793278  -0.9041824015  0.1766240341   0.6551849392   0.2101579614   2525.611986    
420      NO_ID      0.311487849    0.6444682387   -0.2663547097  -0.02325317085 -0.416673994   0.8476201957   2006.834773    
421      NO_ID      0.5000543503   -0.8650715377  -0.4437508593  -0.1292388273  -0.7629077097  0.6788796167   2795.457803    
422      NO_ID      0.3940492551   -0.1478886246  -0.5106644321  0.8596106834   0.9494210575   0.4122408685   5159.197718    
423      NO_ID      0.9285496798   0.9483257414   0.5666044849   0.07095525496  -0.08930237893 0.7397023196   2240.162562    
424      NO_ID      0.719074905    -0.6086536941  -0.04373808103 -0.2902212753  -0.3490666644  0.6823870556   1839.466542    
425      NO_ID      0.6863981264   0.581764961    0.2973256986   -0.6433306773  0.9335129604   0.2923268851   2570.676109    
426      NO_ID      0.1884327662   0.4805667012   0.8190789694   0.2312252402   0.6937779224   0.9399274105   6014.978991    
427      NO_ID      0.7614242597   0.8309045772   -0.04533776366 0.5421187942   0.6735020556   0.9565552987   4096.318721    
428      NO_ID      0.4506874848   0.221270296    0.7023255944   0.4567853167   -0.2054413736  0.6705939702   3445.874484    
429      NO_ID      0.2068546723   0.1303268409   0.9543414802   -0.5580674627  0.04496138174  0.5026737082   905.9417963    
430      NO_ID      0.9717587959   -0.4215594569  -0.397491604   0.7966416388   -0.1293343645  0.3472061487   2418.758151    
431      NO_ID      0.1610342648   -0.3266776663  -0.8640740097  0.8019973872   -0.496489736   0.3249687079   2664.571439    
432      NO_ID      0.4709552016   0.7893411672   0.6588271479   0.9074984975   0.3360679834   0.416960135    7020.395813    
433      NO_ID      0.647702692    0.4868197304   -0.7694258804  0.1153840019   -0.435705658   0.2831378332   2460.98606     
434      NO_ID      0.2664425904   -0.9008096951  -0.8509537972  0.821380544    -0.01827997346 0.6514419188   2883.25634     
435      NO_ID      0.8279784372   0.7353785733   0.4931443653   -0.04503950856 -0.01559751564 0.6468574534   632.5535519    
436      NO_ID      0.3352376724   -0.0685415164  -0.2068072997  -0.1180650213  -0.972113269   0.2725153119   2139.620952    
437      NO_ID      0.1111682085   0.8641872463   0.7593548256   -0.7439817085  -0.8349113326  0.6001462721   2163.788183    
438      NO_ID      0.4934469136   0.8973889009   -0.7185220453  -0.3863374961  0.1927407047   0.3033089003   2979.705431    
439      NO_ID      0.8365548103   -0.2591006905  -0.9271314625  -0.07252572231 -0.4650629178  0.4889684949   3134.655145    
440      NO_ID      0.4730872257   0.02528955587  -0.7142869251  0.9702394257   0.481429117    0.2279422582   3916.0221      
441      NO_ID      0.8018570036   -0.3871257899  0.6999791167   0.111951395    0.07290419641  0.03484579623  4133.476347    
442      NO_ID      0.4017693375   -0.2190461638  0.09839296898  -0.3105849928  0.9092189976   0.8969664985   3213.731403    
443      NO_ID      0.8460122432   -0.3749580208  -0.138386029   -0.2107500569  0.9006543899   0.755504441    2867.54945     
444      NO_ID      0.5187740058   0.698411574    0.1116043464   0.1725424076   0.472771687    0.7810042236   3117.735817    
445      NO_ID      0.7751669301   -0.1855290938  0.5479589554   0.4194106762   0.3715509152   0.1640633349   5215.687231    
446      NO_ID      0.8509823969   -0.8632431492  -0.9429344444  -0.5344959371  0.5044666582   0.7064320415   2548.532575    
447      NO_ID      0.1034022785   0.325350739    -0.07981868087 -0.413947785   -0.511836786   0.3974049317   1826.112631    
448      NO_ID      0.1301480319   0.7266410136   0.3216902842   -0.379361836   0.4003568521   0.8348686671   570.1227117    
449      NO_ID      0.945461152    0.7589346654   0.01925733529  0.4140130217   -0.1250188281  0.1115909544   1020.29373     
450      NO_ID      0.6118560825   -0.5669081631  -0.01280504659 0.4277341925   -0.0652476389  0.5337414923   2413.752568    
451      NO_ID      0.8149024957   0.8435710705   -0.7612146036  0.5446494644   -0.2433271805  0.7036376549   1517.185036    
452      NO_ID      0.791469225    0.0509209936   -0.1461871327  0.065931168    0.1026207412   0.9720376019   1990.307309    
453      NO_ID      0.2080483287   0.4245952422   -0.4497050606  -0.500870496   0.4143016192   0.1785119383   1872.087198    
454      NO_ID      0.7040746251   0.1854153759   0.2515182383   -0.1918847013  -0.2615080605  0.3642689124   109.876491     
455      NO_ID      0.3220248434   -0.3308234622  -0.9794646484  -0.3167603423  0.4055342843   0.8223349022   2840.465691    
456      NO_ID      0.7866533679   -0.9277024868  0.7985784729   0.473676732    -0.4821314122  0.7502303649   2870.018843    
457      NO_ID      0.6838725168   -0.7955966341  0.6906928088   0.6667641585   0.501991685    0.9643884528   5391.769635    
458      NO_ID      0.8215244974   0.6922305604   -0.7034374759  0.1870309387   0.1487220713   0.9089117558   1257.484232    
459      NO_ID      0.4370632446   -0.3448263816  -0.8989866681  0.4402681976   -0.5159350374  0.5484208456   2870.506833    
460      NO_ID      0.4327343371   -0.4052324091  -0.8533923989  -0.3899151181  0.1677101467   0.02319461059  1979.262619    
461      NO_ID      0.6187191469   0.375439723    -0.0009145008372 0.7166606447   0.9569403236   0.8323040389   5904.104705    
462      NO_ID      0.7243359528   -0.2260182283  -0.5120547048  -0.2352593766  -0.14105928    0.8803989981   2214.165878    
463      NO_ID      0.7299411206   0.9547380668   -0.1803609729  -0.4453492697  -0.4680943315  0.3456284832   5450.752242    
464      NO_ID      0.2047076457   0.6178306353   -0.4716160681  -0.3610845583  0.4874099586   0.7668374529   2005.584846    
465      NO_ID      0.5800905048   0.9170296092   -0.06515764034 0.7607268894   -0.1618483096  0.3054699714   3090.434694    
466      NO_ID      0.3302891189   0.2524249615   0.854730269    -0.4325856534  0.6001165145   0.7760944982   3902.242867    
467      NO_ID      0.2587941101   0.2952984357   0.7437847422   0.6886107891   0.7912497198   0.8279233186   7848.254466    
468      NO_ID      0.4030613898   -0.1771716178  0.9660633172   0.08877144056  -0.1501663402  0.5868553535   3582.608931    
469      NO_ID      0.8994738503   -0.8131860345  -0.577437919   -0.3072810702  -0.24472827    0.8482859451   2617.545252    
470      NO_ID      0.8328317369   0.3467876184   -0.4208024669  -0.8771507846  -0.3752588135  0.8067509482   7472.237026    
471      NO_ID      0.8060719139   0.4201445221   -0.8304285502  -0.4717413188  -0.189042705   0.7658038723   2948.023848    
472      NO_ID      0.2417108791   -0.7196271896  0.4519573642   0.875347293    0.6995396788   0.2230700962   7715.248624    
473      NO_ID      0.7364962285   -0.4912687869  0.8286830905   0.744522535    0.01262553093  0.285288938    5461.760948    
